,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,viable_candidate
1948,21646,1998634,62,17,1951,12,male,164.0,27,24,1,0,1,0,0,0,1
1949,3565,2087994,36,12,1977,8,male,14.0,1,0,9,5,9,5,0,0,0
1950,25984,2047939,29,13,1984,8,female,523.0,32,25,13,0,13,0,0,0,0
1951,30908,1746414,28,1,1985,1,male,116.0,40,31,27,15,27,15,0,0,0
1952,97219,1929749,68,4,1945,5,male,1060.0,1404,650,27,100,27,72,0,28,0
1953,41372,2107569,20,1,1993,8,male,211.0,64,61,1,0,1,0,0,0,0
1954,38056,1726176,47,21,1966,12,female,1113.0,55,43,37,66,0,12,37,54,1
1955,4345,2159349,46,15,1967,7,male,199.0,2,1,0,0,0,0,0,0,0
1956,14802,2173184,41,15,1972,8,male,143.0,17,10,1,1,1,1,0,0,1
1957,61615,1705062,24,25,1989,10,male,199.0,125,77,12,9,12,9,0,0,0
1958,24074,1948844,21,25,1992,6,female,195.0,29,14,17,6,17,2,0,4,0
1959,20679,1931285,57,24,1956,5,female,1167.0,25,12,0,0,0,0,0,0,0
1960,59234,1558297,20,19,1993,11,male,502.0,116,98,0,0,0,0,0,0,1
1961,15255,1167450,54,10,1959,11,female,435.0,17,6,16,11,9,5,7,6,0
1962,76322,1980814,60,5,1953,6,male,2133.0,223,170,2,1,0,1,2,0,0
1963,90872,1991560,28,20,1985,8,male,1760.0,496,121,436,513,333,108,103,405,0
1964,44698,1028984,60,13,1953,5,female,117.0,70,42,14,10,0,3,14,7,0
1965,83556,1817937,69,29,1944,5,male,316.0,312,19,35,75,0,33,35,42,1
1966,20165,1452190,18,1,1995,1,male,210.0,24,18,5,0,5,0,0,0,0
1967,10186,1793946,32,1,1981,9,male,1068.0,10,1,1,1,1,1,0,0,1
1968,65216,1148371,23,27,1990,1,male,361.0,147,44,0,0,0,0,0,0,1
1969,25451,1853315,64,10,1949,6,female,2147.0,32,15,0,0,0,0,0,0,1
1970,70245,1061635,31,13,1982,6,male,759.0,177,111,0,5,0,1,0,4,0
1971,40488,2128975,37,12,1976,9,male,671.0,61,37,6,0,6,0,0,0,1
1972,43012,2188714,41,16,1972,10,female,343.0,66,49,20,11,20,1,0,10,0
1973,56614,2079785,25,5,1988,6,female,406.0,106,43,4,6,4,6,0,0,1
1974,32703,1023015,23,8,1990,1,female,268.0,44,29,1,4,1,4,0,0,1
1975,91672,2085716,20,8,1993,7,female,627.0,542,154,183,285,183,274,0,11,1
1976,82034,1629014,18,8,1995,11,female,440.0,283,120,780,571,355,250,425,321,0
1977,61967,1840122,53,23,1960,1,male,154.0,125,78,117,6,117,3,0,3,1
1978,45659,1699997,35,24,1978,12,male,654.0,71,67,10,17,10,17,0,0,0
1979,38649,1621965,22,11,1991,5,female,91.0,56,12,3,6,3,3,0,3,1
1980,36694,1299813,54,20,1959,1,male,575.0,53,39,1,15,0,7,1,8,0
1981,37290,1724395,24,12,1989,5,female,358.0,52,29,115,52,115,36,0,16,1
1982,79935,1717499,29,12,1984,9,female,938.0,258,119,329,290,289,223,40,67,0
1983,62698,1465633,19,16,1994,3,male,273.0,132,114,18,22,3,4,15,18,0
1984,56424,1579938,32,24,1981,5,male,139.0,107,80,0,0,0,0,0,0,0
1985,20864,1741766,85,3,1928,7,female,565.0,25,19,5,1,3,1,2,0,0
1986,22442,1460517,35,21,1978,4,male,1902.0,26,23,512,298,510,265,2,33,1
1987,7352,1521459,17,1,1996,3,male,128.0,6,3,0,0,0,0,0,0,0
1988,53532,2023137,52,17,1961,4,male,529.0,97,55,4,1,4,1,0,0,1
1989,38883,1393877,21,14,1992,11,male,434.0,56,1,24,27,24,24,0,3,1
1990,9743,1867026,31,17,1982,3,male,32.0,9,8,0,0,0,0,0,0,1
1991,35504,1385426,19,23,1994,7,male,73.0,51,40,0,0,0,0,0,0,0
1992,61604,1489121,28,3,1985,10,male,607.0,128,82,12,11,0,5,12,6,1
1993,12678,1720805,39,3,1974,11,male,193.0,14,8,1,0,0,0,1,0,0
1994,89416,1699112,108,5,1905,8,female,1194.0,449,224,22,14,0,7,22,7,0
1995,35900,2164793,89,19,1924,1,male,1814.0,51,4,7,6,1,6,6,0,0
1996,76114,1172067,51,27,1962,11,male,1608.0,216,112,819,472,501,318,318,154,1
1997,30030,1801266,13,1,2000,5,female,175.0,39,25,149,39,149,28,0,11,0
1998,96007,1710783,20,2,1993,11,male,1389.0,936,578,3718,957,2729,684,989,273,0
1999,66703,1737869,70,21,1943,4,female,897.0,151,53,19,122,15,50,4,72,0
