,index,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received
2505,89320,1747324,29,3,1984,5,male,1514.0,458,237,6,20,6,16,0,4
2506,58168,2140319,32,19,1981,9,female,622.0,108,94,1040,727,1040,646,0,81
2507,23160,1641094,18,9,1995,8,male,394.0,29,27,0,0,0,0,0,0
2508,63581,1187600,27,24,1986,10,male,220.0,137,90,7,1,7,1,0,0
2509,92431,1036253,21,20,1992,2,male,172.0,574,253,46,14,10,4,36,10
2510,20600,1507857,29,14,1984,4,male,898.0,25,23,0,1,0,1,0,0
2511,94176,1178929,19,30,1994,10,male,545.0,734,580,4,15,4,12,0,3
2512,71409,1197765,26,4,1987,12,male,216.0,189,46,4,53,4,16,0,37
2513,16393,1626915,23,15,1990,3,female,925.0,19,13,0,1,0,0,0,1
2514,63050,1675190,33,31,1980,1,male,403.0,131,97,175,247,175,220,0,27
2515,20153,2129711,82,10,1931,1,female,1192.0,24,8,5,0,0,0,5,0
2516,79221,1921871,20,15,1993,6,female,601.0,251,107,1,0,1,0,0,0
2517,10097,2023489,30,17,1983,2,male,174.0,9,8,1,2,0,2,1,0
2518,81667,1645019,103,1,1910,1,female,616.0,277,133,69,33,69,29,0,4
2519,22081,2167447,79,14,1934,8,female,13.0,26,17,14,14,0,1,14,13
2520,80576,1005203,58,7,1955,9,female,2052.0,262,146,27,33,26,8,1,25
2521,61689,1561776,36,1,1977,1,female,69.0,125,104,24,59,16,48,8,11
2522,68683,1922092,30,29,1983,10,male,455.0,163,119,21,25,21,25,0,0
2523,45075,1211969,14,2,1999,1,male,494.0,71,56,0,1,0,0,0,1
2524,95124,1792838,57,12,1956,9,male,1571.0,862,230,3,0,3,0,0,0
2525,48587,1535529,17,14,1996,12,male,312.0,80,69,4,13,4,13,0,0
2526,64810,1776441,36,9,1977,10,male,174.0,144,77,48,70,48,44,0,26
2527,6637,2113814,25,16,1988,9,male,13.0,5,5,0,0,0,0,0,0
2528,87890,1972272,49,31,1964,10,female,197.0,398,291,366,190,16,63,350,127
2529,30309,1634765,60,8,1953,3,male,139.0,40,15,0,23,0,1,0,22
2530,43559,1107192,108,19,1905,12,female,1568.0,67,38,0,0,0,0,0,0
2531,12072,1979816,27,26,1986,4,female,274.0,12,10,23,34,12,11,11,23
2532,13889,1989526,51,29,1962,3,female,351.0,15,4,2,0,0,0,2,0
2533,79550,1262794,103,9,1910,12,male,1188.0,260,186,27,101,27,60,0,41
2534,5712,1046194,41,5,1972,6,male,10.0,3,3,41,2,41,2,0,0
2535,24886,1143309,52,6,1961,10,female,152.0,31,25,9,14,9,8,0,6
2536,98989,1008872,25,5,1988,9,female,273.0,2332,1849,6135,4952,6029,4547,106,405
2537,19637,1592279,41,3,1972,8,male,626.0,23,11,94,2,94,2,0,0
2538,24298,2118837,71,11,1942,3,female,354.0,29,13,56,30,44,22,12,8
2539,24996,1481190,67,27,1946,12,male,1461.0,31,18,29,1,29,1,0,0
2540,77703,1141402,63,15,1950,4,male,1016.0,235,186,52,53,22,38,30,15
2541,3152,1693280,25,2,1988,1,male,340.0,1,1,1,0,0,0,1,0
2542,89480,1776582,18,14,1995,8,female,176.0,459,114,34,136,34,98,0,38
2543,11148,1299304,25,1,1988,1,female,262.0,11,5,1,0,1,0,0,0
2544,72060,1622422,67,8,1946,2,female,1756.0,183,122,482,324,348,169,134,155
2545,16209,2108259,25,1,1988,1,female,265.0,18,16,53,21,53,21,0,0
2546,11747,1777786,57,19,1956,9,male,313.0,12,9,0,0,0,0,0,0
2547,20721,1042380,51,1,1962,10,male,1011.0,25,19,1,1,0,0,1,1
2548,31422,1509858,38,2,1975,1,female,20.0,42,35,0,0,0,0,0,0
2549,60234,1981711,27,5,1986,3,male,127.0,120,85,721,410,721,222,0,188
2550,43211,2030040,57,13,1956,6,female,1651.0,65,30,84,31,84,24,0,7
2551,63866,1523093,14,14,1999,1,male,162.0,138,114,51,5,44,0,7,5
2552,61747,1682930,17,25,1996,10,male,274.0,127,117,33,4,33,4,0,0
2553,15538,1025578,28,1,1985,3,female,398.0,16,14,216,65,216,57,0,8
2554,96999,1267229,24,14,1989,9,female,484.0,1171,695,14799,22513,12934,17955,1865,4558
2555,49817,1714938,19,8,1994,5,male,253.0,82,57,15,43,15,32,0,11
2556,46985,2179331,108,22,1905,9,female,1398.0,74,37,21,8,16,1,5,7
2557,16420,1278444,25,1,1988,1,male,39.0,19,18,0,0,0,0,0,0
2558,91308,1894476,20,11,1993,7,male,869.0,541,384,14,77,14,32,0,45
2559,53801,1025123,28,1,1985,1,male,775.0,96,23,21,2,14,0,7,2
2560,66396,1074828,26,1,1987,1,male,557.0,156,102,1,0,1,0,0,0
2561,94980,1571469,18,11,1995,6,female,287.0,763,389,1936,2643,261,981,1675,1662
2562,86296,1371274,18,4,1995,10,female,388.0,371,116,4,7,4,7,0,0
2563,21854,1507480,20,10,1993,2,male,531.0,26,10,4,1,4,0,0,1
2564,32283,1710903,58,25,1955,6,male,733.0,42,40,139,208,0,61,139,147
2565,40216,1439118,33,26,1980,11,male,443.0,60,53,0,0,0,0,0,0
2566,46335,2050858,19,6,1994,4,male,425.0,74,22,0,10,0,10,0,0
2567,85690,1435283,71,26,1942,6,female,1481.0,339,203,86,303,0,56,86,247
2568,15932,1886818,38,11,1975,6,male,255.0,18,13,2,0,2,0,0,0
2569,11229,1312241,22,26,1991,5,female,938.0,11,9,3,0,0,0,3,0
2570,41767,1226728,14,6,1999,2,male,291.0,63,41,11,1,0,1,11,0
2571,47922,1180995,16,1,1997,8,female,11.0,77,46,20,168,14,139,6,29
2572,88736,1882845,22,6,1991,9,female,333.0,425,286,148,31,0,10,148,21
2573,13430,1497726,41,6,1972,3,female,4.0,13,13,48,37,48,18,0,19
2574,56873,1757581,72,20,1941,1,male,432.0,106,69,46,88,31,37,15,51
2575,42808,1815664,28,5,1985,3,female,148.0,66,44,4,7,4,5,0,2
2576,61531,2093276,19,26,1994,3,male,444.0,128,83,7,0,0,0,7,0
2577,8204,1232665,24,25,1989,10,male,357.0,6,4,3,1,0,0,3,1
2578,39948,2071857,83,28,1930,3,female,1729.0,58,29,80,39,80,32,0,7
2579,40886,1115034,77,5,1936,9,female,1157.0,61,23,128,18,122,8,6,10
2580,96222,1691903,108,11,1905,7,male,1501.0,1039,525,20,257,2,53,18,204
2581,81299,2094223,62,26,1951,9,male,1282.0,283,188,4,11,0,7,4,4
2582,14067,1497874,35,17,1978,1,male,209.0,15,15,11,0,0,0,11,0
2583,51621,1664550,28,3,1985,11,female,209.0,90,76,5,5,5,3,0,2
2584,31071,2189090,31,1,1982,1,male,75.0,40,22,73,2,72,2,1,0
2585,50498,2072513,13,26,2000,7,male,33.0,85,76,1,0,1,0,0,0
2586,75178,1210115,23,1,1990,1,female,583.0,217,179,0,0,0,0,0,0
2587,78318,1292297,17,10,1996,10,male,297.0,241,203,2,4,0,0,2,4
2588,41286,2102323,55,29,1958,6,male,138.0,64,36,0,0,0,0,0,0
2589,5839,1193591,20,18,1993,2,male,23.0,4,4,0,0,0,0,0,0
2590,76115,1254942,108,22,1905,9,male,160.0,217,145,879,15,842,6,37,9
2591,62410,1311799,34,9,1979,1,male,978.0,130,69,1,2,1,2,0,0
2592,25951,1645491,66,6,1947,5,male,46.0,33,17,11,0,11,0,0,0
2593,16534,1305694,37,4,1976,5,female,532.0,20,13,0,3,0,3,0,0
2594,35764,1560719,60,16,1953,11,female,549.0,51,44,2,6,0,3,2,3
2595,79453,1116909,21,30,1992,4,male,645.0,261,197,14,0,14,0,0,0
2596,94596,2159962,19,23,1994,8,female,857.0,809,305,178,431,129,264,49,167
2597,83044,1038069,18,10,1995,11,female,337.0,299,211,736,631,500,511,236,120
2598,29988,1273323,69,15,1944,3,male,1152.0,39,19,79,85,0,41,79,44
2599,4029,1697011,26,1,1987,1,male,500.0,2,2,0,0,0,0,0,0
2600,79964,1522451,107,6,1906,2,male,1417.0,253,192,423,346,423,286,0,60
2601,9421,2088782,15,21,1998,1,male,384.0,9,3,0,0,0,0,0,0
2602,9991,2175173,59,15,1954,8,male,1003.0,9,6,0,0,0,0,0,0
2603,66071,1853363,53,20,1960,6,female,1097.0,145,49,223,95,210,78,13,17
2604,18715,1222072,61,10,1952,5,male,627.0,23,12,0,1,0,1,0,0
2605,58464,1773113,29,18,1984,8,female,303.0,113,59,3,0,3,0,0,0
2606,74202,1434604,37,15,1976,3,male,876.0,206,170,0,0,0,0,0,0
2607,77643,1687006,26,14,1987,2,female,364.0,233,162,36,30,36,29,0,1
2608,77028,1427216,23,13,1990,11,male,458.0,223,133,474,70,228,23,246,47
2609,8438,1991137,25,5,1988,4,male,1123.0,6,4,10,4,10,4,0,0
2610,60075,1753692,47,17,1966,5,female,302.0,120,44,159,145,159,92,0,53
2611,3135,1029865,17,28,1996,10,female,416.0,1,1,1,0,0,0,1,0
2612,37137,1281412,29,8,1984,11,female,403.0,53,26,34,2,34,2,0,0
2613,76892,1196254,14,7,1999,8,female,157.0,223,141,154,246,154,74,0,172
2614,8701,1700768,15,1,1998,11,male,3.0,8,5,0,0,0,0,0,0
2615,48557,2105908,13,3,2000,4,female,210.0,80,61,3,7,3,4,0,3
2616,63145,1474629,14,13,1999,11,female,153.0,132,82,413,444,413,325,0,119
2617,85727,1643974,103,14,1910,7,male,575.0,338,281,100,34,100,34,0,0
2618,46362,1765307,23,20,1990,12,female,586.0,76,26,0,11,0,7,0,4
2619,66866,2075137,44,16,1969,7,female,598.0,155,70,60,119,44,75,16,44
2620,49047,1888682,18,1,1995,3,male,472.0,79,51,83,34,83,25,0,9
2621,29475,1532937,15,5,1998,4,male,233.0,39,30,0,0,0,0,0,0
2622,9373,1964827,68,9,1945,12,male,751.0,8,5,101,17,0,0,101,17
2623,30702,1428051,53,12,1960,2,male,1489.0,41,21,8,1,2,0,6,1
2624,90687,1284874,26,12,1987,10,male,270.0,511,94,150,576,65,433,85,143
2625,94713,1649663,66,28,1947,6,male,427.0,741,555,312,562,270,386,42,176
2626,35508,2169035,20,20,1993,4,female,409.0,51,34,0,0,0,0,0,0
2627,14754,1589099,21,22,1992,5,male,20.0,17,15,1,0,1,0,0,0
2628,28784,1551231,32,5,1981,5,male,731.0,38,31,3,4,0,0,3,4
2629,91913,1114387,15,22,1998,10,female,562.0,557,493,743,216,720,174,23,42
2630,63487,1554173,16,24,1997,8,male,501.0,139,102,3,4,0,0,3,4
2631,4228,2022976,37,26,1976,5,female,264.0,2,1,0,0,0,0,0,0
2632,11154,1023989,27,25,1986,1,male,87.0,11,7,1,0,1,0,0,0
2633,66249,1361853,14,14,1999,7,male,128.0,153,122,0,0,0,0,0,0
2634,44114,1096768,69,16,1944,6,female,1129.0,68,46,121,141,121,86,0,55
2635,51985,1353558,31,20,1982,3,female,818.0,90,44,59,47,57,26,2,21
2636,62510,1304894,33,7,1980,6,female,334.0,133,61,4,1,4,1,0,0
2637,40973,1446446,42,1,1971,1,female,779.0,61,32,323,100,192,71,131,29
2638,54190,2188251,37,22,1976,11,male,300.0,96,78,190,12,190,11,0,1
2639,29217,1712080,17,13,1996,8,female,174.0,37,18,38,7,38,3,0,4
2640,60113,1406632,27,7,1986,9,male,358.0,118,71,208,58,0,3,208,55
2641,77363,1063548,21,13,1992,9,male,320.0,236,145,4,0,0,0,4,0
2642,7659,2137727,33,1,1980,2,male,806.0,6,6,0,0,0,0,0,0
2643,36620,1194653,46,27,1967,4,female,598.0,53,22,0,4,0,3,0,1
2644,41607,2131062,24,12,1989,3,male,75.0,62,52,4,8,4,8,0,0
2645,20149,1368076,71,6,1942,4,male,1253.0,24,18,4,5,4,4,0,1
2646,3849,1584595,18,29,1995,5,female,571.0,2,1,0,0,0,0,0,0
2647,41509,2068824,43,13,1970,5,male,446.0,64,23,2,3,2,3,0,0
2648,42682,1683887,18,2,1995,6,male,475.0,65,49,1,39,1,34,0,5
2649,57558,1087634,61,8,1952,4,female,1755.0,108,71,7,20,0,17,7,3
2650,20154,2074023,58,25,1955,3,male,575.0,24,17,5,2,0,1,5,1
2651,93442,1246913,29,4,1984,8,female,468.0,694,284,57,161,57,140,0,21
2652,12850,1703653,37,1,1976,1,male,322.0,13,11,2,1,0,0,2,1
2653,15834,2070072,108,22,1905,8,female,181.0,18,15,0,0,0,0,0,0
2654,8325,1891040,39,18,1974,11,male,269.0,7,5,5,0,5,0,0,0
2655,42589,1877820,40,28,1973,4,male,549.0,66,44,0,0,0,0,0,0
2656,43225,1857966,55,5,1958,3,female,1171.0,65,43,92,7,0,2,92,5
2657,7307,2051489,14,22,1999,2,male,204.0,6,6,0,0,0,0,0,0
2658,82132,1339104,19,23,1994,11,male,654.0,299,244,0,2,0,2,0,0
2659,2153,1765445,21,23,1992,11,male,177.0,1,1,0,0,0,0,0,0
2660,86245,1455393,101,30,1912,1,male,1034.0,361,260,2,1,0,0,2,1
2661,95681,1482349,18,13,1995,3,female,915.0,994,528,419,597,362,313,57,284
2662,21010,2173012,25,1,1988,1,male,167.0,25,22,28,6,28,2,0,4
2663,62745,1800163,38,2,1975,5,male,248.0,132,41,24,42,24,34,0,8
2664,23195,1118510,21,1,1992,1,male,145.0,30,21,0,1,0,0,0,1
2665,55388,1753968,46,20,1967,8,male,389.0,101,66,0,3,0,2,0,1
2666,74630,1554130,106,15,1907,7,female,1025.0,208,68,32,13,32,1,0,12
2667,69375,1460373,22,1,1991,7,male,708.0,172,98,1,3,1,0,0,3
2668,90982,1822956,20,8,1993,1,female,186.0,495,430,1236,310,1003,220,233,90
2669,1173,1073170,35,1,1978,1,male,7.0,0,0,0,0,0,0,0,0
2670,86605,1078980,23,12,1990,12,male,794.0,379,284,62,3,43,2,19,1
2671,71326,1655467,27,19,1986,6,male,633.0,186,167,2,1,0,0,2,1
2672,14179,1457358,41,3,1972,12,male,103.0,15,13,44,32,44,31,0,1
2673,34247,1669035,27,20,1986,6,female,361.0,47,27,57,10,57,10,0,0
2674,20087,1493940,67,8,1946,4,male,946.0,24,17,2,10,2,10,0,0
2675,23020,1604088,49,5,1964,9,male,81.0,28,15,51,43,5,20,46,23
2676,87973,1491970,20,14,1993,3,female,459.0,384,179,612,1194,608,987,4,207
2677,3043,1035840,53,14,1960,5,male,403.0,1,1,0,0,0,0,0,0
2678,17452,2162629,67,29,1946,11,female,510.0,20,8,35,77,3,42,32,35
2679,65755,1444186,28,28,1985,10,male,313.0,150,75,32,25,21,18,11,7
2680,55487,1439591,27,5,1986,3,male,211.0,103,67,2,0,0,0,2,0
2681,20789,1087997,25,28,1988,6,male,215.0,25,24,2,0,2,0,0,0
2682,90301,1622890,25,22,1988,10,male,486.0,502,404,10,9,10,9,0,0
2683,9153,1175429,52,5,1961,5,male,38.0,8,6,3,1,3,1,0,0
2684,10321,1711382,73,4,1940,5,female,164.0,10,10,2,9,2,0,0,9
2685,43625,1353371,48,17,1965,2,male,1119.0,67,19,1,8,1,6,0,2
2686,79832,1293881,57,29,1956,3,female,1406.0,251,225,160,82,67,48,93,34
2687,47929,1081341,19,30,1994,9,male,235.0,77,62,21,1,21,1,0,0
2688,65126,1750998,46,24,1967,8,female,1420.0,142,74,1560,795,521,131,1039,664
2689,2037,1624566,16,14,1997,9,female,84.0,1,1,0,0,0,0,0,0
2690,22105,2105542,59,13,1954,12,male,1088.0,26,6,16,55,0,45,16,10
2691,4773,2021362,27,19,1986,4,male,288.0,2,2,13,6,13,6,0,0
2692,96577,1369346,19,8,1994,10,female,1530.0,1097,401,312,742,130,272,182,470
2693,95343,1713136,106,9,1907,6,female,822.0,838,284,59,60,59,45,0,15
2694,40959,2008848,21,19,1992,7,female,333.0,61,23,251,5,251,2,0,3
2695,29061,1191310,19,24,1994,12,male,243.0,37,28,15,1,15,1,0,0
2696,98010,1875104,18,25,1995,10,female,785.0,4210,156,0,39,0,32,0,7
2697,23249,1044417,25,15,1988,5,male,434.0,29,16,0,1,0,1,0,0
2698,80569,2036213,28,15,1985,7,male,165.0,267,138,26,8,26,5,0,3
2699,85480,2041671,17,6,1996,5,male,229.0,342,85,23,9,23,5,0,4
2700,89049,2033738,38,1,1975,8,female,2373.0,432,312,1217,889,473,352,744,537
2701,30705,1340536,14,6,1999,7,male,0.0,41,40,8,0,8,0,0,0
2702,36340,2113339,17,21,1996,3,female,467.0,51,27,152,48,150,6,2,42
2703,60045,1382615,14,26,1999,9,male,371.0,120,89,133,7,98,6,35,1
2704,23797,1960830,25,2,1988,8,male,345.0,30,29,4,0,4,0,0,0
2705,29369,1313770,45,22,1968,5,male,324.0,37,34,139,65,0,47,139,18
2706,66770,1832632,35,20,1978,4,male,294.0,154,117,33,11,0,2,33,9
2707,49631,1241524,34,6,1979,6,male,1187.0,82,37,3,12,3,1,0,11
2708,74749,1373127,17,31,1996,7,female,158.0,211,171,69,10,42,2,27,8
2709,38171,1703449,25,5,1988,5,male,30.0,55,38,80,32,80,28,0,4
2710,38596,2037887,19,13,1994,5,male,327.0,57,17,2,1,2,1,0,0
2711,60131,1721140,63,17,1950,1,female,1533.0,119,19,235,138,0,18,235,120
2712,50334,1506199,20,31,1993,5,male,164.0,87,73,0,0,0,0,0,0
2713,85631,1367447,18,14,1995,12,male,478.0,342,152,62,66,7,35,55,31
2714,32648,1527137,104,1,1909,1,male,46.0,45,35,0,1,0,1,0,0
2715,96556,2023304,17,2,1996,3,female,539.0,1234,158,287,199,22,60,265,139
2716,91596,1544588,24,28,1989,9,male,393.0,549,494,122,282,122,268,0,14
2717,92891,1151722,18,15,1995,4,female,894.0,584,337,635,676,525,217,110,459
2718,78923,1352000,18,23,1995,7,male,452.0,244,165,283,126,283,120,0,6
2719,95765,1260308,22,24,1991,2,female,1841.0,993,375,635,865,593,399,42,466
2720,57902,1538581,47,9,1966,8,male,1269.0,111,36,69,16,25,15,44,1
2721,49046,1514081,17,8,1996,6,female,248.0,81,49,83,15,83,14,0,1
2722,59951,1769716,33,15,1980,8,male,343.0,119,86,66,32,5,19,61,13
2723,45124,1162646,20,9,1993,2,male,342.0,71,60,0,0,0,0,0,0
2724,14198,1210405,21,2,1992,12,female,1091.0,15,8,76,25,19,4,57,21
2725,689,2098066,25,21,1988,4,male,20.0,0,0,0,0,0,0,0,0
2726,20358,1822495,54,22,1959,3,female,253.0,24,15,29,66,27,48,2,18
2727,39149,1595718,56,4,1957,11,female,1384.0,57,18,237,258,228,143,9,115
2728,23893,2047902,61,4,1952,6,female,681.0,30,26,7,3,6,1,1,2
2729,33141,1539941,24,12,1989,9,male,119.0,45,39,32,1,32,1,0,0
2730,10911,1060551,24,6,1989,6,male,367.0,11,1,0,0,0,0,0,0
2731,57026,1384950,15,17,1998,6,male,87.0,105,79,181,150,85,39,96,111
2732,63340,1892415,31,22,1982,6,male,460.0,137,133,0,0,0,0,0,0
2733,27270,1499582,25,1,1988,1,male,46.0,34,32,12,5,12,3,0,2
2734,92420,1786432,108,22,1905,5,male,947.0,586,421,42,89,42,57,0,32
2735,18281,2159510,37,29,1976,11,female,504.0,21,15,49,16,49,12,0,4
2736,64157,1750042,18,10,1995,12,female,610.0,139,64,605,1072,221,208,384,864
2737,51890,1812604,16,3,1997,2,male,225.0,89,48,35,0,3,0,32,0
2738,5440,1881289,29,7,1984,3,male,560.0,3,3,1,0,1,0,0,0
2739,83503,1523189,16,18,1997,2,male,217.0,316,253,24,34,24,18,0,16
2740,56764,1876876,22,11,1991,10,male,117.0,107,106,20,11,20,2,0,9
2741,29626,1800369,63,7,1950,9,male,942.0,39,19,0,1,0,1,0,0
2742,79462,2079345,24,7,1989,5,female,375.0,255,187,15,22,0,9,15,13
2743,51992,1278756,19,23,1994,5,male,232.0,89,65,65,14,59,7,6,7
2744,19097,2084432,49,23,1964,7,female,596.0,23,17,4,0,4,0,0,0
2745,61407,1936692,21,16,1992,6,female,706.0,125,83,2,9,2,7,0,2
2746,67097,1763989,53,12,1960,9,male,408.0,153,97,235,238,223,116,12,122
2747,16827,1977729,17,13,1996,8,female,20.0,19,7,1,7,1,6,0,1
2748,79542,1785332,20,12,1993,2,male,317.0,259,88,27,28,0,9,27,19
2749,81747,1767759,25,24,1988,7,female,766.0,281,116,109,44,97,29,12,15
2750,41497,1774167,18,24,1995,12,male,73.0,63,52,2,26,2,21,0,5
2751,86417,1152360,28,1,1985,1,male,573.0,368,346,15,8,0,5,15,3
2752,6707,1079406,31,20,1982,8,male,329.0,5,5,0,0,0,0,0,0
2753,88899,1153649,23,12,1990,1,female,792.0,421,363,348,392,72,144,276,248
2754,12852,1786130,53,19,1960,2,female,614.0,13,8,2,1,0,1,2,0
2755,49576,1659580,18,3,1995,3,male,22.0,83,83,2,2,2,2,0,0
2756,53900,1037139,44,18,1969,1,male,61.0,94,31,33,133,24,35,9,98
2757,51641,1000756,14,4,1999,5,female,390.0,90,42,6,2,6,2,0,0
2758,70067,1123686,103,3,1910,12,female,901.0,172,111,449,280,449,184,0,96
2759,13644,1902303,25,1,1988,1,male,65.0,15,12,0,0,0,0,0,0
2760,57125,1794218,15,7,1998,4,male,35.0,107,74,677,89,643,52,34,37
2761,77273,1582391,103,26,1910,1,male,1460.0,237,83,1,0,1,0,0,0
2762,2455,1465059,26,1,1987,1,male,377.0,1,1,0,0,0,0,0,0
2763,50680,1986891,21,18,1992,9,male,528.0,85,41,6,1,0,1,6,0
2764,24847,2161729,71,13,1942,2,male,1486.0,31,13,6,0,6,0,0,0
2765,3465,1151771,33,20,1980,7,male,430.0,1,1,4,1,4,1,0,0
2766,40570,1005283,43,16,1970,1,male,944.0,61,7,11,12,11,6,0,6
2767,65600,1318745,20,3,1993,4,male,1175.0,145,51,12,10,0,4,12,6
2768,20001,1693321,25,13,1988,6,female,374.0,24,19,1,0,1,0,0,0
2769,58048,1257499,21,23,1992,1,female,256.0,108,50,189,7,1,3,188,4
2770,29871,1593285,101,26,1912,5,female,132.0,39,18,19,4,0,1,19,3
2771,95845,1578658,27,16,1986,5,female,176.0,877,598,1090,1573,197,728,893,845
2772,54803,1265272,56,24,1957,7,male,739.0,99,44,17,0,10,0,7,0
2773,65932,1630893,23,21,1990,10,female,218.0,149,62,91,38,91,34,0,4
2774,4410,1631516,57,10,1956,11,male,37.0,2,1,0,0,0,0,0,0
2775,79122,1069228,18,6,1995,2,male,630.0,260,236,0,0,0,0,0,0
2776,98008,1170092,18,1,1995,5,male,258.0,1921,1684,0,2,0,1,0,1
2777,76292,1529204,18,8,1995,6,male,713.0,229,166,1,1,1,1,0,0
2778,71260,1283299,68,17,1945,8,male,868.0,187,110,0,1,0,1,0,0
2779,20205,1651284,21,14,1992,2,female,209.0,24,17,7,31,0,19,7,12
2780,82993,1000489,18,25,1995,12,female,129.0,302,277,543,275,515,163,28,112
2781,56310,2010352,60,12,1953,12,female,425.0,103,65,1357,775,16,335,1341,440
2782,25777,1722854,39,28,1974,1,female,355.0,32,28,4,16,4,16,0,0
2783,26496,1697618,19,18,1994,2,male,322.0,34,20,0,0,0,0,0,0
2784,91752,1563857,15,2,1998,4,female,608.0,559,496,306,67,199,59,107,8
2785,46209,1396013,65,4,1948,3,female,740.0,72,47,382,107,194,54,188,53
2786,43921,1355752,106,4,1907,8,male,1132.0,67,51,30,5,0,5,30,0
2787,18869,2118643,17,8,1996,2,male,171.0,22,19,1,1,1,1,0,0
2788,36262,1823804,35,26,1978,3,female,163.0,51,41,80,11,80,10,0,1
2789,60819,1802887,15,3,1998,7,female,241.0,121,57,43,6,3,4,40,2
2790,24360,1521872,39,17,1974,2,female,77.0,29,24,90,7,0,0,90,7
2791,32515,1169338,27,27,1986,8,female,678.0,44,3,0,5,0,5,0,0
2792,88370,1297131,75,8,1938,2,male,1362.0,428,142,11,0,9,0,2,0
2793,83687,1672595,51,26,1962,12,female,2182.0,318,154,83,58,83,45,0,13
2794,85872,1373498,14,3,1999,2,female,86.0,352,150,239,116,138,46,101,70
2795,1095,1441479,33,1,1980,1,male,209.0,0,0,0,0,0,0,0,0
2796,97285,1561795,20,25,1993,3,male,663.0,1325,743,56,2,56,1,0,1
2797,76824,1626225,23,10,1990,12,female,35.0,227,50,95,135,95,102,0,33
2798,936,1844381,29,13,1984,8,male,191.0,0,0,0,0,0,0,0,0
2799,31115,1550541,21,16,1992,9,male,46.0,41,41,108,23,97,17,11,6
2800,38261,2157439,33,6,1980,4,female,29.0,55,17,196,168,196,91,0,77
2801,77642,1040900,23,6,1990,6,female,2029.0,239,159,36,39,36,19,0,20
2802,29074,1847488,47,30,1966,7,male,927.0,37,17,16,3,16,3,0,0
2803,61960,1246354,66,14,1947,8,female,1686.0,125,70,116,232,75,92,41,140
2804,8610,1378601,27,5,1986,5,female,104.0,7,6,61,41,61,19,0,22
2805,97043,1950308,27,20,1986,8,male,980.0,1329,1118,0,0,0,0,0,0
2806,67803,1972332,41,16,1972,2,male,528.0,160,101,53,14,0,6,53,8
2807,25417,2131894,56,28,1957,10,male,507.0,33,21,0,1,0,1,0,0
2808,45081,1459559,15,24,1998,4,female,235.0,72,34,0,0,0,0,0,0
2809,68903,1529082,20,4,1993,11,male,230.0,169,115,84,54,78,38,6,16
2810,47405,1184968,19,14,1994,4,female,328.0,75,42,400,271,264,108,136,163
2811,37568,1034418,59,11,1954,11,male,742.0,55,44,0,0,0,0,0,0
2812,65194,1171131,20,3,1993,3,male,594.0,149,55,0,18,0,15,0,3
2813,22042,1957712,69,9,1944,12,female,93.0,26,9,11,8,11,8,0,0
2814,4332,2102604,44,5,1969,10,male,249.0,2,2,0,0,0,0,0,0
2815,86404,1533582,19,27,1994,1,female,188.0,374,339,13,5,13,0,0,5
2816,50911,1614677,45,28,1968,10,female,699.0,86,69,31,19,0,8,31,11
2817,41331,1854699,101,17,1912,11,male,354.0,62,41,0,0,0,0,0,0
2818,59140,1199074,67,28,1946,3,female,1191.0,115,98,672,255,672,180,0,75
2819,94120,1911761,113,8,1900,10,female,1131.0,803,236,1,58,0,17,1,41
2820,19589,1406016,18,23,1995,8,male,587.0,22,21,61,72,58,15,3,57
2821,64516,1193009,16,16,1997,11,male,516.0,144,22,5,1,0,0,5,1
2822,37938,1856352,35,18,1978,10,male,525.0,54,15,17,28,17,22,0,6
2823,42025,1983408,54,21,1959,8,female,1418.0,63,38,39,17,36,13,3,4
2824,98666,1871174,20,30,1993,3,female,968.0,3071,1827,936,3038,110,1741,826,1297
2825,65918,2037678,43,14,1970,12,female,1061.0,145,46,82,74,62,41,20,33
2826,55146,1787959,91,31,1922,1,male,693.0,99,84,242,87,242,80,0,7
2827,54019,1500432,21,26,1992,6,female,253.0,95,78,65,14,0,2,65,12
2828,60508,1450376,81,15,1932,4,female,1014.0,121,50,2,37,2,37,0,0
2829,98312,1163502,36,27,1977,9,male,2258.0,2561,1711,127,1893,47,1442,80,451
2830,86280,1055920,24,4,1989,9,female,405.0,360,145,3,3,3,3,0,0
2831,11812,1323868,76,27,1937,7,female,131.0,12,10,1,3,0,0,1,3
2832,6597,1972504,22,8,1991,9,male,91.0,5,4,0,0,0,0,0,0
2833,42873,1113499,67,1,1946,1,male,1843.0,65,28,7,1,7,0,0,1
2834,81044,2106173,21,28,1992,8,female,185.0,262,117,789,1298,789,1146,0,152
2835,14857,1691142,50,31,1963,5,female,1279.0,17,8,2,3,0,3,2,0
2836,93687,2136867,72,14,1941,11,female,831.0,708,565,250,76,21,51,229,25
2837,76018,1368615,23,20,1990,10,male,383.0,217,185,265,48,265,47,0,1
2838,71318,1243652,42,1,1971,1,male,259.0,184,152,1,16,1,16,0,0
2839,9739,1962391,31,20,1982,1,male,544.0,10,1,0,0,0,0,0,0
2840,66623,1304051,56,18,1957,9,female,305.0,153,110,11,44,0,6,11,38
